prodcode,bb,ace,arb,arnie,mra,sglti,loop
"4247",,,,,,,
"7393",,,,,,,
"1649",,,,,,,
"30920",,,,,,,
"33668",,,,,,,
"41898",,,,,,,
"71395",,,,,,,
"69715",,,,,,,
"56785",,,,,,,
"5962",,,,,,,
"89475",,,,,,,
"16044",,,,,,,
"76975",,,,,,,
"74096",,,,,,,
"28096",,,,,,,
"59177",,,,,,,
"47090",,,,,,,
"85356",,,,,,,
"74346",,,,,,,
"76919",,,,,,,
"4523",,,,,,,
"34299",,,,,,,
"68589",,,,,,,
"6447",,,,,,,
"57763",,,,,,,
"42474",,,,,,,
"34327",,,,,,,
"69562",,,,,,,
"4248",,,,,,,
"34376",,,,,,,
"9108",,,,,,,
"79517",,,,,,,
"10172",,,,,,,
"7375",,,,,,,
"56437",,,,,,,
"69685",,,,,,,
"74680",,,,,,,
"74734",,,,,,,
"7267",,,,,,,
"62326",,,,,,,
"74785",,,,,,,
"71014",,,,,,,
"25043",,,,,,,
"74824",,,,,,,
"14345",,,,,,,
"73491",,,,,,,
"10242",,,,,,,
"59791",,,,,,,
"84743",,,,,,,
"1593",,,,,,,
"14642",,,,,,,
"74862",,,,,,,
"2924",,,,,,,
"9737",,,,,,,
"434",,,,,,,
"74970",,,,,,,
"59331",,,,,,,
"87872",,,,,,,
"84646",,,,,,,
"81073",,,,,,,
"34386",,,,,,,
"88436",,,,,,,
"34797",,,,,,,
"14313",,,,,,,
"9521",,,,,,,
"84533",,,,,,,
"62680",,,,,,,
"75329",,,,,,,
"7540",,,,,,,
"72001",,,,,,,
"8354",,,,,,,
"3252",,,,,,,
"74993",,,,,,,
"60074",,,,,,,
"46469",,,,,,,
"47065",,,,,,,
"6958",,,,,,,
"62679",,,,,,,
"54266",,,,,,,
"75576",,,,,,,
"75591",,,,,,,
"73910",,,,,,,
"43953",,,,,,,
"52280",,,,,,,
"88860",,,,,,,
"6753",,,,,,,
"2808",,,,,,,
"55739",,,,,,,
"7231",,,,,,,
"70744",,,,,,,
"22823",,,,,,,
"32154",,,,,,,
"75916",,,,,,,
"45245",,,,,,,
"75952",,,,,,,
"72107",,,,,,,
"48518",,,,,,,
"75651",,,,,,,
"88993",,,,,,,
"34312",,,,,,,
"43833",,,,,,,
"80828",,,,,,,
"4075",,,,,,,
"52408",,,,,,,
"70477",,,,,,,
"76164",,,,,,,
"82859",,,,,,,
"792",,,,,,,
"5059",,,,,,,
"81960",,,,,,,
"11617",,,,,,,
"76481",,,,,,,
"56939",,,,,,,
"25636",,,,,,,
"50682",,,,,,,
"52097",,,,,,,
"7665",,,,,,,
"76660",,,,,,,
"20152",,,,,,,
"34020",,,,,,,
"61043",,,,,,,
"86392",,,,,,,
"42218",,,,,,,
"67769",,,,,,,
"46878",,,,,,,
"14930",,,,,,,
"76985",,,,,,,
"418",,,,,,,
"76991",,,,,,,
"31210",,,,,,,
"67888",,,,,,,
"50124",,,,,,,
"88758",,,,,,,
"79426",,,,,,,
"77782",,,,,,,
"64868",,,,,,,
"34031",,,,,,,
"66335",,,,,,,
"3386",,,,,,,
"38093",,,,,,,
"49307",,,,,,,
"4163",,,,,,,
"68667",,,,,,,
"82578",,,,,,,
"59243",,,,,,,
"77538",,,,,,,
"9702",,,,,,,
"34481",,,,,,,
"29567",,,,,,,
"28645",,,,,,,
"86448",,,,,,,
"27523",,,,,,,
"60328",,,,,,,
"39503",,,,,,,
"9834",,,,,,,
"25133",,,,,,,
"77425",,,,,,,
"69726",,,,,,,
"42989",,,,,,,
"7744",,,,,,,
"51233",,,,,,,
"77498",,,,,,,
"420",,,,,,,
"34856",,,,,,,
"6006",,,,,,,
"60949",,,,,,,
"6138",,,,,,,
"3439",,,,,,,
"57057",,,,,,,
"45329",,,,,,,
"48974",,,,,,,
"1217",,,,,,,
"7770",,,,,,,
"77707",,,,,,,
"34476",,,,,,,
"34535",,,,,,,
"83875",,,,,,,
"14191",,,,,,,
"33082",,,,,,,
"7783",,,,,,,
"60160",,,,,,,
"12300",,,,,,,
"63045",,,,,,,
"29759",,,,,,,
"5148",,,,,,,
"60788",,,,,,,
"603",,,,,,,
"89079",,,,,,,
"2880",,,,,,,
"78147",,,,,,,
"4920",,,,,,,
"60938",,,,,,,
"7772",,,,,,,
"30819",,,,,,,
"78258",,,,,,,
"15955",,,,,,,
"21223",,,,,,,
"78278",,,,,,,
"51509",,,,,,,
"56503",,,,,,,
"7769",,,,,,,
"79023",,,,,,,
"52203",,,,,,,
"80702",,,,,,,
"45223",,,,,,,
"29848",,,,,,,
"76777",,,,,,,
"40144",,,,,,,
"78843",,,,,,,
"67736",,,,,,,
"10427",,,,,,,
"22987",,,,,,,
"13882",,,,,,,
"7959",,,,,,,
"34519",,,,,,,
"11961",,,,,,,
"20195",,,,,,,
"4297",,,,,,,
"82985",,,,,,,
"79254",,,,,,,
"8733",,,,,,,
"1594",,,,,,,
"83471",,,,,,,
"15710",,,,,,,
"73718",,,,,,,
"87645",,,,,,,
"79494",,,,,,,
"45775",,,,,,,
"66570",,,,,,,
"20127",,,,,,,
"33612",,,,,,,
"36377",,,,,,,
"28784",,,,,,,
"79700",,,,,,,
"84470",,,,,,,
"79812",,,,,,,
"21583",,,,,,,
"44248",,,,,,,
"47944",,,,,,,
"42790",,,,,,,
"78392",,,,,,,
"2435",,,,,,,
"66771",,,,,,,
"14740",,,,,,,
"35057",,,,,,,
"33662",,,,,,,
"40642",,,,,,,
"63953",,,,,,,
"34309",,,,,,,
"8034",,,,,,,
"2302",,,,,,,
"10206",,,,,,,
"87831",,,,,,,
"80453",,,,,,,
"25238",,,,,,,
"80506",,,,,,,
"36920",,,,,,,
"80621",,,,,,,
"3601",,,,,,,
"75075",,,,,,,
"80676",,,,,,,
"69128",,,,,,,
"78626",,,,,,,
"82527",,,,,,,
"80810",,,,,,,
"36430",,,,,,,
"34233",,,,,,,
"24593",,,,,,,
"66560",,,,,,,
"76880",,,,,,,
"40555",,,,,,,
"80969",,,,,,,
"63071",,,,,,,
"73525",,,,,,,
"27177",,,,,,,
"53288",,,,,,,
"87110",,,,,,,
"66780",,,,,,,
"72324",,,,,,,
"65876",,,,,,,
"36893",,,,,,,
"5421",,,,,,,
"81368",,,,,,,
"62692",,,,,,,
"73642",,,,,,,
"61523",,,,,,,
"45045",,,,,,,
"7318",,,,,,,
"75697",,,,,,,
"34526",,,,,,,
"62819",,,,,,,
"56495",,,,,,,
"45247",,,,,,,
"63048",,,,,,,
"60989",,,,,,,
"66150",,,,,,,
"81783",,,,,,,
"818",,,,,,,
"51",,,,,,,
"50925",,,,,,,
"58041",,,,,,,
"81864",,,,,,,
"85550",,,,,,,
"83476",,,,,,,
"43409",,,,,,,
"67521",,,,,,,
"87891",,,,,,,
"74479",,,,,,,
"57493",,,,,,,
"74389",,,,,,,
"82172",,,,,,,
"52905",,,,,,,
"6226",,,,,,,
"65181",,,,,,,
"15199",,,,,,,
"14517",,,,,,,
"82322",,,,,,,
"63683",,,,,,,
"58882",,,,,,,
"1253",,,,,,,
"66316",,,,,,,
"21382",,,,,,,
"86484",,,,,,,
"57234",,,,,,,
"33964",,,,,,,
"48576",,,,,,,
"21347",,,,,,,
"68934",,,,,,,
"82495",,,,,,,
"59500",,,,,,,
"53676",,,,,,,
"11941",,,,,,,
"68048",,,,,,,
"47721",,,,,,,
"82512",,,,,,,
"82514",,,,,,,
"58579",,,,,,,
"82524",,,,,,,
"5726",,,,,,,
"62098",,,,,,,
"82195",,,,,,,
"81353",,,,,,,
"36194",,,,,,,
"11080",,,,,,,
"50949",,,,,,,
"68896",,,,,,,
"82670",,,,,,,
"47937",,,,,,,
"5142",,,,,,,
"82384",,,,,,,
"84489",,,,,,,
"52755",,,,,,,
"41512",,,,,,,
"82890",,,,,,,
"89429",,,,,,,
"71439",,,,,,,
"53816",,,,,,,
"83020",,,,,,,
"12654",,,,,,,
"68764",,,,,,,
"20840",,,,,,,
"88686",,,,,,,
"34004",,,,,,,
"83212",,,,,,,
"69216",,,,,,,
"7552",,,,,,,
"833",,,,,,,
"11878",,,,,,,
"26403",,,,,,,
"83401",,,,,,,
"85798",,,,,,,
"29282",,,,,,,
"83456",,,,,,,
"83463",,,,,,,
"38236",,,,,,,
"24960",,,,,,,
"66454",,,,,,,
"83493",,,,,,,
"5390",,,,,,,
"19707",,,,,,,
"24485",,,,,,,
"75405",,,,,,,
"74858",,,,,,,
"8366",,,,,,,
"2373",,,,,,,
"393",,,,,,,
"8483",,,,,,,
"34545",,,,,,,
"10031",,,,,,,
"3705",,,,,,,
"77101",,,,,,,
"48045",,,,,,,
"7765",,,,,,,
"57529",,,,,,,
"48070",,,,,,,
"83988",,,,,,,
"55234",,,,,,,
"29054",,,,,,,
"15294",,,,,,,
"36948",,,,,,,
"3690",,,,,,,
"10245",,,,,,,
"56355",,,,,,,
"58754",,,,,,,
"32728",,,,,,,
"16",,,,,,,
"84314",,,,,,,
"50087",,,,,,,
"7328",,,,,,,
"252",,,,,,,
"81428",,,,,,,
"45304",,,,,,,
"56965",,,,,,,
"713",,,,,,,
"62429",,,,,,,
"71012",,,,,,,
"84662",,,,,,,
"3076",,,,,,,
"75778",,,,,,,
"44810",,,,,,,
"35021",,,,,,,
"84885",,,,,,,
"74388",,,,,,,
"84907",,,,,,,
"50555",,,,,,,
"33071",,,,,,,
"63787",,,,,,,
"83684",,,,,,,
"85007",,,,,,,
"54565",,,,,,,
"85308",,,,,,,
"62426",,,,,,,
"85413",,,,,,,
"85419",,,,,,,
"43568",,,,,,,
"36959",,,,,,,
"77012",,,,,,,
"85588",,,,,,,
"65572",,,,,,,
"85694",,,,,,,
"85695",,,,,,,
"65746",,,,,,,
"29756",,,,,,,
"83101",,,,,,,
"50483",,,,,,,
"59600",,,,,,,
"48869",,,,,,,
"28442",,,,,,,
"50821",,,,,,,
"86037",,,,,,,
"86038",,,,,,,
"86083",,,,,,,
"86199",,,,,,,
"67324",,,,,,,
"16959",,,,,,,
"86312",,,,,,,
"86365",,,,,,,
"53804",,,,,,,
"15044",,,,,,,
"52814",,,,,,,
"44311",,,,,,,
"24800",,,,,,,
"86493",,,,,,,
"6554",,,,,,,
"15040",,,,,,,
"31001",,,,,,,
"57348",,,,,,,
"66425",,,,,,,
"53887",,,,,,,
"45224",,,,,,,
"86876",,,,,,,
"75799",,,,,,,
"12686",,,,,,,
"68467",,,,,,,
"58449",,,,,,,
"87341",,,,,,,
"31258",,,,,,,
"87521",,,,,,,
"7486",,,,,,,
"87541",,,,,,,
"87561",,,,,,,
"9578",,,,,,,
"84572",,,,,,,
"19977",,,,,,,
"87635",,,,,,,
"60251",,,,,,,
"73068",,,,,,,
"56481",,,,,,,
"87716",,,,,,,
"44878",,,,,,,
"2459",,,,,,,
"84216",,,,,,,
"18261",,,,,,,
"735",,,,,,,
"58315",,,,,,,
"83847",,,,,,,
"39675",,,,,,,
"18461",,,,,,,
"3861",,,,,,,
"41959",,,,,,,
"21832",,,,,,,
"78293",,,,,,,
"69885",,,,,,,
"66413",,,,,,,
"41204",,,,,,,
"5649",,,,,,,
"17712",,,,,,,
"5009",,,,,,,
"52460",,,,,,,
"63131",,,,,,,
"7554",,,,,,,
"3551",,,,,,,
"8834",,,,,,,
"88627",,,,,,,
"34413",,,,,,,
"93",,,,,,,
"23932",,,,,,,
"54629",,,,,,,
"31699",,,,,,,
"53087",,,,,,,
"43991",,,,,,,
"8895",,,,,,,
"88557",,,,,,,
"67097",,,,,,,
"82473",,,,,,,
"89114",,,,,,,
"89132",,,,,,,
"18195",,,,,,,
"13598",,,,,,,
"13274",,,,,,,
"89255",,,,,,,
"54028",,,,,,,
"58664",,,,,,,
"15232",,,,,,,
"41766",,,,,,,
"54535",,,,,,,
"45831",,,,,,,
"1712",,,,,,,
"89414",,,,,,,
"1842",,,,,,,
"54885",,,,,,,
"18217",,,,,,,
"52211",,,,,,,
"46927",,,,,,,
"84602",,,,,,,
"77306",,,,,,,
"89515",,,,,,,
"78623",,,,,,,
"74161",,,,,,,
"58581",,,,,,,
"54655",,,,,,,
"43489",,,,,,,
"16825",,,,,,,
"76162",,,,,,,
"28978",,,,,,,
"26098",,,,,,,
"38041",,,,,,,
"78145",,,,,,,
"23078",,,,,,,
"9341",,,,,,,
"89403",,,,,,,
"34097",,,,,,,
"52821",,,,,,,
"30918",,,,,,,
"59475",,,,,,,
"2105",,,,,,,
"77357",,,,,,,
"74842",,,,,,,
"42107",,,,,,,
"30209",,,,,,,
"71773",,,,,,,
"383",,,,,,,
"85909",,,,,,,
"63916",,,,,,,
"4896",,,,,,,
"87736",,,,,,,
"75276",,,,,,,
"52232",,,,,,,
"20944",,,,,,,
"56639",,,,,,,
"9716",,,,,,,
"34722",,,,,,,
"61780",,,,,,,
"84780",,,,,,,
"1397",,,,,,,
"48633",,,,,,,
"29438",,,,,,,
"65285",,,,,,,
"86016",,,,,,,
"13628",,,,,,,
"1964",,,,,,,
"58110",,,,,,,
"52168",,,,,,,
"17704",,,,,,,
"730",,,,,,,
"7412",,,,,,,
"45643",,,,,,,
"82561",,,,,,,
"13348",,,,,,,
"67098",,,,,,,
"22060",,,,,,,
"79955",,,,,,,
"41062",,,,,,,
"28666",,,,,,,
"54973",,,,,,,
"42387",,,,,,,
"1847",,,,,,,
"60028",,,,,,,
"56564",,,,,,,
"31658",,,,,,,
"306",,,,,,,
"51622",,,,,,,
"5251",,,,,,,
"50570",,,,,,,
"88641",,,,,,,
"5222",,,,,,,
"4961",,,,,,,
"15447",,,,,,,
"63464",,,,,,,
"66098",,,,,,,
"65563",,,,,,,
"23992",,,,,,,
"1843",,,,,,,
"85420",,,,,,,
"53740",,,,,,,
"62927",,,,,,,
"2662",,,,,,,
"1254",,,,,,,
"49502",,,,,,,
"69947",,,,,,,
"34088",,,,,,,
"7610",,,,,,,
"65587",,,,,,,
"11366",,,,,,,
"12297",,,,,,,
"26967",,,,,,,
"33914",,,,,,,
"60968",,,,,,,
"37427",,,,,,,
"47939",,,,,,,
"1840",,,,,,,
"7551",,,,,,,
"12102",,,,,,,
"12047",,,,,,,
"34742",,,,,,,
"53787",,,,,,,
"69542",,,,,,,
"64180",,,,,,,
"3308",,,,,,,
"82506",,,,,,,
"81839",,,,,,,
"57568",,,,,,,
"11877",,,,,,,
"70751",,,,,,,
"11760",,,,,,,
"11737",,,,,,,
"79383",,,,,,,
"38890",,,,,,,
"32036",,,,,,,
"37617",,,,,,,
"43060",,,,,,,
"9129",,,,,,,
"59793",,,,,,,
"13416",,,,,,,
"64423",,,,,,,
"13009",,,,,,,
"49108",,,,,,,
"25335",,,,,,,
"66136",,,,,,,
"21892",,,,,,,
"11345",,,,,,,
"94",,,,,,,
"85273",,,,,,,
"43465",,,,,,,
"35022",,,,,,,
"11316",,,,,,,
"11271",,,,,,,
"75",,,,,,,
"45316",,,,,,,
"47630",,,,,,,
"11107",,,,,,,
"111",,,,,,,
"67758",,,,,,,
"74588",,,,,,,
"60138",,,,,,,
"77265",,,,,,,
"77623",,,,,,,
"33320",,,,,,,
"89056",,,,,,,
"25422",,,,,,,
"57532",,,,,,,
"7518",,,,,,,
"10547",,,,,,,
"11976",,,,,,,
"4770",,,,,,,
"52354",,,,,,,
"36521",,,,,,,
"43519",,,,,,,
"56097",,,,,,,
"66714",,,,,,,
"88597",,,,,,,
"9105",,,,,,,
"75054",,,,,,,
"77471",,,,,,,
"55910",,,,,,,
"48097",,,,,,,
"71016",,,,,,,
"36513",,,,,,,
"10229",,,,,,,
"53478",,,,,,,
"68266",,,,,,,
"61562",,,,,,,
"33944",,,,,,,
"64900",,,,,,,
"75489",,,,,,,
"46458",,,,,,,
"45858",,,,,,,
"48149",,,,,,,
"10484",,,,,,,
"21932",,,,,,,
"9619",,,,,,,
"27280",,,,,,,
"55316",,,,,,,
"89510",,,,,,,
"34498",,,,,,,
"31930",,,,,,,
"74886",,,,,,,
"48346",,,,,,,
"67562",,,,,,,
"6009",,,,,,,
"43679",,,,,,,
"56883",,,,,,,
"56624",,,,,,,
"7764",,,,,,,
"4271",,,,,,,
"25736",,,,,,,
"45581",,,,,,,
"34796",,,,,,,
"34417",,,,,,,
"34416",,,,,,,
"40885",,,,,,,
"26118",,,,,,,
"77284",,,,,,,
"10244",,,,,,,
"22450",,,,,,,
"62951",,,,,,,
"57329",,,,,,,
"83088",,,,,,,
"32178",,,,,,,
"87749",,,,,,,
"56065",,,,,,,
"82372",,,,,,,
"71029",,,,,,,
"67279",,,,,,,
"4093",,,,,,,
"13474",,,,,,,
"63249",,,,,,,
"5985",,,,,,,
"53774",,,,,,,
"77344",,,,,,,
"12244",,,,,,,
"3181",,,,,,,
"76072",,,,,,,
"86799",,,,,,,
"87875",,,,,,,
"41120",,,,,,,
"51881",,,,,,,
"40340",,,,,,,
"23841",,,,,,,
"71078",,,,,,,
"77291",,,,,,,
"41657",,,,,,,
"33966",,,,,,,
"4706",,,,,,,
"35017",,,,,,,
"3309",,,,,,,
"84014",,,,,,,
"88636",,,,,,,
"5775",,,,,,,
"87115",,,,,,,
"80312",,,,,,,
"48771",,,,,,,
"83929",,,,,,,
"33674",,,,,,,
"33673",,,,,,,
"77881",,,,,,,
"50788",,,,,,,
"41594",,,,,,,
"81854",,,,,,,
"6209",,,,,,,
"33410",,,,,,,
"51650",,,,,,,
"49060",,,,,,,
"87687",,,,,,,
"68214",,,,,,,
"33232",,,,,,,
"65771",,,,,,,
"57489",,,,,,,
"82894",,,,,,,
"5892",,,,,,,
"77805",,,,,,,
"44378",,,,,,,
"22945",,,,,,,
"18593",,,,,,,
"52398",,,,,,,
"66087",,,,,,,
"71005",,,,,,,
"71550",,,,,,,
"8380",,,,,,,
"21424",,,,,,,
"34436",,,,,,,
"82533",,,,,,,
"395",,,,,,,
"37585",,,,,,,
"53251",,,,,,,
"71137",,,,,,,
"63704",,,,,,,
"57296",,,,,,,
"68389",,,,,,,
"56916",,,,,,,
"73726",,,,,,,
"32401",,,,,,,
"322",,,,,,,
"22946",,,,,,,
"6213",,,,,,,
"56893",,,,,,,
"7537",,,,,,,
"32",,,,,,,
"67313",,,,,,,
"31938",,,,,,,
"31937",,,,,,,
"53770",,,,,,,
"73511",,,,,,,
"88510",,,,,,,
"64500",,,,,,,
"18645",,,,,,,
"62148",,,,,,,
"22305",,,,,,,
"82730",,,,,,,
"72695",,,,,,,
"3159",,,,,,,
"64045",,,,,,,
"31567",,,,,,,
"64021",,,,,,,
"34932",,,,,,,
"73745",,,,,,,
"31498",,,,,,,
"19255",,,,,,,
"54976",,,,,,,
"53622",,,,,,,
"1477",,,,,,,
"83130",,,,,,,
"62899",,,,,,,
"2628",,,,,,,
"73254",,,,,,,
"61845",,,,,,,
"52098",,,,,,,
"11483",,,,,,,
"31146",,,,,,,
"1839",,,,,,,
"65193",,,,,,,
"79358",,,,,,,
"20422",,,,,,,
"20889",,,,,,,
"66345",,,,,,,
"84547",,,,,,,
"71428",,,,,,,
"65925",,,,,,,
"42660",,,,,,,
"14887",,,,,,,
"64209",,,,,,,
"39738",,,,,,,
"53178",,,,,,,
"70673",,,,,,,
"30258",,,,,,,
"30203",,,,,,,
"38400",,,,,,,
"15961",,,,,,,
"9707",,,,,,,
"83279",,,,,,,
"29953",,,,,,,
"81574",,,,,,,
"2986",,,,,,,
"72559",,,,,,,
"29837",,,,,,,
"7912",,,,,,,
"71793",,,,,,,
"48165",,,,,,,
"24509",,,,,,,
"84537",,,,,,,
"81111",,,,,,,
"71192",,,,,,,
"29213",,,,,,,
"53325",,,,,,,
"7062",,,,,,,
"17813",,,,,,,
"77268",,,,,,,
"55627",,,,,,,
"2929",,,,,,,
"2928",,,,,,,
"60681",,,,,,,
"1049",,,,,,,
"45851",,,,,,,
"87073",,,,,,,
"29090",,,,,,,
"6470",,,,,,,
"49519",,,,,,,
"34351",,,,,,,
"39598",,,,,,,
"53394",,,,,,,
"69823",,,,,,,
"69852",,,,,,,
"9027",,,,,,,
"22107",,,,,,,
"28708",,,,,,,
"6572",,,,,,,
"58884",,,,,,,
"64622",,,,,,,
"74552",,,,,,,
"184",,,,,,,
"77394",,,,,,,
"13622",,,,,,,
"7520",,,,,,,
"85733",,,,,,,
"72149",,,,,,,
"85194",,,,,,,
"58878",,,,,,,
"83632",,,,,,,
"14330",,,,,,,
"27911",,,,,,,
"9522",,,,,,,
"81205",,,,,,,
"51134",,,,,,,
"27547",,,,,,,
"2754",,,,,,,
"67362",,,,,,,
"64968",,,,,,,
"50691",,,,,,,
"76772",,,,,,,
"2548",,,,,,,
"33167",,,,,,,
"6218",,,,,,,
"86254",,,,,,,
"88477",,,,,,,
"21235",,,,,,,
"1751",,,,,,,
"3391",,,,,,,
"62144",,,,,,,
"48051",,,,,,,
"51890",,,,,,,
"69413",,,,,,,
"62334",,,,,,,
"17336",,,,,,,
"67092",,,,,,,
"87325",,,,,,,
"34158",,,,,,,
"46678",,,,,,,
"8381",,,,,,,
"86732",,,,,,,
"34957",,,,,,,
"23003",,,,,,,
"70910",,,,,,,
"25735",,,,,,,
"56248",,,,,,,
"32053",,,,,,,
"82497",,,,,,,
"66171",,,,,,,
"53710",,,,,,,
"70422",,,,,,,
"20287",,,,,,,
"76456",,,,,,,
"23437",,,,,,,
"1806",,,,,,,
"35078",,,,,,,
"21945",,,,,,,
"65432",,,,,,,
"5227",,,,,,,
"24848",,,,,,,
"34864",,,,,,,
"4790",,,,,,,
"22232",,,,,,,
"57147",,,,,,,
"24795",,,,,,,
"24722",,,,,,,
"58480",,,,,,,
"49799",,,,,,,
"64104",,,,,,,
"33087",,,,,,,
"41558",,,,,,,
"47751",,,,,,,
"28185",,,,,,,
"34598",,,,,,,
"69898",,,,,,,
"35325",,,,,,,
"31467",,,,,,,
"24427",,,,,,,
"63401",,,,,,,
"66447",,,,,,,
"48058",,,,,,,
"40007",,,,,,,
"14619",,,,,,,
"44639",,,,,,,
"73634",,,,,,,
"82475",,,,,,,
"16700",,,,,,,
"80119",,,,,,,
"79457",,,,,,,
"56009",,,,,,,
"31954",,,,,,,
"2955",,,,,,,
"30074",,,,,,,
"430",,,,,,,
"23491",,,,,,,
"18329",,,,,,,
"52257",,,,,,,
"1587",,,,,,,
"55579",,,,,,,
"56292",,,,,,,
"64939",,,,,,,
"21110",,,,,,,
"50272",,,,,,,
"9144",,,,,,,
"51200",,,,,,,
"87904",,,,,,,
"30686",,,,,,,
"6781",,,,,,,
"22983",,,,,,,
"80878",,,,,,,
"43655",,,,,,,
"653",,,,,,,
"75700",,,,,,,
"44473",,,,,,,
"31205",,,,,,,
"22824",,,,,,,
"63140",,,,,,,
"22776",,,,,,,
"15358",,,,,,,
"22138",,,,,,,
"36066",,,,,,,
"49685",,,,,,,
"22328",,,,,,,
"22253",,,,,,,
"12123",,,,,,,
"22145",,,,,,,
"82816",,,,,,,
"2215",,,,,,,
"25959",,,,,,,
"50790",,,,,,,
"1612",,,,,,,
"548",,,,,,,
"4862",,,,,,,
"59650",,,,,,,
"55729",,,,,,,
"81231",,,,,,,
"74507",,,,,,,
"67781",,,,,,,
"34135",,,,,,,
"51676",,,,,,,
"16611",,,,,,,
"67773",,,,,,,
"53594",,,,,,,
"56314",,,,,,,
"86750",,,,,,,
"21380",,,,,,,
"21374",,,,,,,
"30305",,,,,,,
"86890",,,,,,,
"14164",,,,,,,
"34356",,,,,,,
"54493",,,,,,,
"60464",,,,,,,
"81916",,,,,,,
"8424",,,,,,,
"88647",,,,,,,
"79140",,,,,,,
"21020",,,,,,,
"74179",,,,,,,
"39729",,,,,,,
"4715",,,,,,,
"2047",,,,,,,
"77059",,,,,,,
"63286",,,,,,,
"2024",,,,,,,
"33139",,,,,,,
"59508",,,,,,,
"48221",,,,,,,
"8467",,,,,,,
"72164",,,,,,,
"5933",,,,,,,
"62219",,,,,,,
"17180",,,,,,,
"80839",,,,,,,
"18098",,,,,,,
"19813",,,,,,,
"74009",,,,,,,
"63658",,,,,,,
"58418",,,,,,,
"1965",,,,,,,
"71890",,,,,,,
"19513",,,,,,,
"60589",,,,,,,
"19472",,,,,,,
"63336",,,,,,,
"34970",,,,,,,
"51561",,,,,,,
"83832",,,,,,,
"6168",,,,,,,
"89257",,,,,,,
"71781",,,,,,,
"31474",,,,,,,
"66564",,,,,,,
"66529",,,,,,,
"72641",,,,,,,
"78537",,,,,,,
"58801",,,,,,,
"52100",,,,,,,
"54573",,,,,,,
"10572",,,,,,,
"10887",,,,,,,
"34676",,,,,,,
"8104",,,,,,,
"67660",,,,,,,
"16209",,,,,,,
"13516",,,,,,,
"21489",,,,,,,
"13108",,,,,,,
"18446",,,,,,,
"55907",,,,,,,
"51085",,,,,,,
"9748",,,,,,,
"65694",,,,,,,
"9079",,,,,,,
"60609",,,,,,,
"87651",,,,,,,
"18224",,,,,,,
"11946",,,,,,,
"73892",,,,,,,
"22579",,,,,,,
"89141",,,,,,,
"39060",,,,,,,
"70397",,,,,,,
"34277",,,,,,,
"8645",,,,,,,
"18081",,,,,,,
"12455",,,,,,,
"321",,,,,,,
"1800",,,,,,,
"17965",,,,,,,
"34917",,,,,,,
"56376",,,,,,,
"17920",,,,,,,
"54892",,,,,,,
"11695",,,,,,,
"61957",,,,,,,
"33075",,,,,,,
"56352",,,,,,,
"52445",,,,,,,
"40382",,,,,,,
"47992",,,,,,,
"8843",,,,,,,
"17688",,,,,,,
"35218",,,,,,,
"60750",,,,,,,
"7237",,,,,,,
"31466",,,,,,,
"51474",,,,,,,
"23153",,,,,,,
"47588",,,,,,,
"88474",,,,,,,
"9432",,,,,,,
"84784",,,,,,,
"17405",,,,,,,
"17343",,,,,,,
"32899",,,,,,,
"39560",,,,,,,
"52625",,,,,,,
"82529",,,,,,,
"34399",,,,,,,
"74860",,,,,,,
"31953",,,,,,,
"74085",,,,,,,
"16389",,,,,,,
"21067",,,,,,,
"16366",,,,,,,
"68785",,,,,,,
"73668",,,,,,,
"34820",,,,,,,
"2809",,,,,,,
"1212",,,,,,,
"16184",,,,,,,
"24554",,,,,,,
"59004",,,,,,,
"50882",,,,,,,
"60385",,,,,,,
"80678",,,,,,,
"23878",,,,,,,
"34202",,,,,,,
"69440",,,,,,,
"78259",,,,,,,
"59859",,,,,,,
"1595",,,,,,,
"43577",,,,,,,
"38422",,,,,,,
"1592",,,,,,,
"48000",,,,,,,
"51135",,,,,,,
"23",,,,,,,
"1588",,,,,,,
"68745",,,,,,,
"24719",,,,,,,
"74021",,,,,,,
"60951",,,,,,,
"15624",,,,,,,
"14270",,,,,,,
"59272",,,,,,,
"55687",,,,,,,
"58331",,,,,,,
"15397",,,,,,,
"43950",,,,,,,
"81491",,,,,,,
"6061",,,,,,,
"31511",,,,,,,
"9897",,,,,,,
"34466",,,,,,,
"1275",,,,,,,
"12245",,,,,,,
"56502",,,,,,,
"23099",,,,,,,
"68686",,,,,,,
"34822",,,,,,,
"35251",,,,,,,
"21232",,,,,,,
"14925",,,,,,,
"75823",,,,,,,
"9865",,,,,,,
"8920",,,,,,,
"85525",,,,,,,
"7113",,,,,,,
"58868",,,,,,,
"14649",,,,,,,
"67573",,,,,,,
"19336",,,,,,,
"68051",,,,,,,
"54150",,,,,,,
"34366",,,,,,,
"35967",,,,,,,
"79381",,,,,,,
"14944",,,,,,,
"65562",,,,,,,
"55146",,,,,,,
"47935",,,,,,,
"73478",,,,,,,
"14340",,,,,,,
"48587",,,,,,,
"74391",,,,,,,
"25479",,,,,,,
"14301",,,,,,,
"14299",,,,,,,
"4557",,,,,,,
"34746",,,,,,,
"22058",,,,,,,
"70987",,,,,,,
"49451",,,,,,,
"50703",,,,,,,
"8976",,,,,,,
"15364",,,,,,,
"9491",,,,,,,
"18208",,,,,,,
"45286",,,,,,,
"51107",,,,,,,
"59021",,,,,,,
"73962",,,,,,,
